Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,00226.462320,A5_13,7,0.02136
,,00226.554240,B6_14,10,0.07904
,,00226.601840,B6_23,11,0.03504
,,00226.579440,B6_34,16,0.05016
,,00226.715200,A5_13,13,0.05928
,,00226.710000,A5_21,8,0.05976
,,00226.577520,B6_33,19,0.08
,,00226.975760,A5_13,14,0.07248
,,00226.982320,A5_21,10,0.0628
,,00227.315920,A5_13,13,0.05288
,,00227.312320,A5_21,9,0.05392
,,00227.658000,A5_14,5,0.01408
,,00227.633360,A5_13,14,0.056
,,00227.631920,A5_21,10,0.05408
,,00227.905120,A5_13,14,0.064
,,00227.899360,A5_21,5,0.066
,,00228.189520,A5_13,14,0.06112
,,00228.183520,A5_21,9,0.06096
,,00228.287520,B5_21,11,0.04048
,,00228.474720,A5_13,12,0.0624
,,00228.471280,A5_21,11,0.0692
,,00228.758160,A5_13,12,0.06496
,,00228.754720,A5_21,9,0.06808
,,00228.949040,A3_11,5,0.034
,,00229.041680,A5_13,13,0.06488
,,00229.035920,A5_21,9,0.07056
,,00229.038160,A5_41,5,0.05784
,,00230.882000,B5_14,13,0.12488
,,00230.885520,B5_13,13,0.12296
,,00230.855920,B5_21,8,0.05368
,,00232.740240,B6_33,5,0.09952
,,00232.998720,A2_34,10,0.06416
,,00232.996480,A2_32,6,0.02256
,,00233.622960,D3_21,5,0.01144
,,00233.319520,A3_41,10,0.14984
,,00233.320240,A3_21,34,0.1556
,,00233.314720,A3_31,32,0.16448
,,00233.289440,A3_11,21,0.19056
,,00233.284880,A3_12,42,0.19792
,,00233.190800,A3_13,69,0.30632
,,00233.287440,A3_23,19,0.176
,,00233.233360,A3_14,62,0.2676
,,00233.302480,A3_33,7,0.17176
,,00233.295360,A3_34,19,0.18712
,,00233.296160,A3_32,38,0.19544
,,00233.286080,A3_44,71,0.31456
,,00233.121600,B6_14,11,0.48344
,,00233.291920,A3_43,94,0.39784
,,00234.192720,B6_33,5,0.05648
,,00234.934240,C2_34,5,0.01128
,,00235.259440,B6_14,8,0.212
,,00236.626560,A2_32,5,0.01784
,,00236.628480,A2_34,6,0.05728
,,00238.143600,D3_21,5,0.03248
,,00239.533680,B5_21,5,0.0132
,,00239.642560,B6_33,6,0.03128
,,00241.050720,B2_31,12,0.0456
,,00241.047040,B2_22,15,0.0504
,,00241.241600,B6_33,5,0.03968
,,00241.446960,A2_21,15,0.03856
,,00241.450240,A2_11,12,0.02984
,,00241.376560,A2_13,11,0.10296
,,00241.448240,A2_14,14,0.03496
,,00241.437280,A2_33,17,0.04568
,,00241.450320,A2_24,7,0.02208
,,00241.434320,A2_34,20,0.0508
,,00241.432000,A2_32,15,0.04912
,,00241.453680,A2_43,8,0.02032
,,00241.440240,A2_44,10,0.03584
,,00241.435760,A2_42,10,0.04144
,,00241.762800,B5_21,5,0.02328
,,00242.045600,B6_14,6,0.17984
,,00242.605440,B6_14,6,0.08848
,,00243.242800,D3_21,7,0.05064
,,00243.242240,D3_23,5,0.09464
,,00243.282480,D3_33,13,0.08024
,,00243.250800,D3_32,5,0.06224
,,00243.346720,B5_14,10,0.0248
,,00243.343360,B5_13,12,0.02992
,,00243.348160,B5_21,10,0.02616
,,00243.459360,A3_11,8,0.0844
,,00243.614320,A3_41,21,0.22968
,,00243.672080,A3_21,26,0.1712
,,00243.670800,A3_31,28,0.17032
,,00243.692720,A3_11,22,0.1484
,,00243.688320,A3_12,39,0.156
,,00243.687520,A3_13,45,0.16264
,,00243.689680,A3_23,16,0.14544
,,00243.691120,A3_14,48,0.17856
,,00243.656000,A3_33,6,0.04624
,,00243.681440,A3_34,27,0.166
,,00243.679040,A3_32,27,0.16224
,,00243.661280,A3_44,73,0.30976
,,00243.636880,A3_43,90,0.35128
,,00244.093600,B6_14,18,0.23008
,,00244.225200,B6_33,15,0.058
,,00244.233280,B6_34,11,0.03072
,,00244.367600,B6_12,17,0.10512
,,00244.292160,B6_11,59,0.19824
,,00245.845120,B2_41,5,0.02912
,,00247.623920,B5_14,13,0.05688
,,00247.628000,B5_12,5,0.04512
,,00247.641120,B5_13,14,0.0412
,,00247.677200,B5_44,7,0.03448
,,00247.579040,B5_21,11,0.10248
,,00247.785040,B6_14,8,0.37896
,,00250.940160,B6_14,6,0.10952
,,00251.368480,C2_34,5,0.02072
,,00252.007120,B5_21,10,0.07312
,,00253.096080,B6_14,6,0.1732
,,00253.552480,A3_11,5,0.07976
,,00253.634000,A3_13,5,0.0472
,,00253.967360,B6_14,9,0.06776
,,00253.927440,B6_33,7,0.05208
,,00254.160320,A2_21,5,0.0472
,,00254.150080,A2_33,10,0.0676
,,00254.147200,A2_34,16,0.05912
,,00254.144880,A2_32,9,0.06064
,,00255.663360,B6_33,5,0.02632
,,00256.290720,B5_14,8,0.06408
,,00256.281600,B5_13,9,0.02216
,,00256.300880,B5_44,12,0.08912
,,00256.263520,B5_21,10,0.04056
,,00256.395520,D3_11,36,0.15768
,,00257.231600,B6_14,8,0.19736
,,00258.864560,A3_11,6,0.05416
,,00258.918240,A3_43,5,0.02376
,,00259.714960,D3_21,5,0.0104
,,00259.826160,B5_12,7,0.07064
,,00259.811840,B5_14,12,0.096
,,00259.809200,B5_13,16,0.09736
,,00259.897760,B5_44,6,0.02368
,,00259.806640,B5_21,19,0.10192
,,00259.807200,B6_14,8,0.2936
,,00260.256880,A2_21,22,0.06312
,,00260.259200,A2_11,18,0.06032
,,00260.258080,A2_13,14,0.06336
,,00260.258560,A2_14,15,0.06064
,,00260.250160,A2_33,24,0.07432
,,00260.271920,A2_24,5,0.0428
,,00260.247280,A2_34,25,0.07872
,,00260.255120,A2_32,19,0.06376
,,00260.255920,A2_43,9,0.05912
,,00260.251840,A2_44,10,0.06824
,,00260.248720,A2_42,15,0.06968
,,00260.133040,B6_33,6,0.02784
,,00260.134880,B6_34,6,0.01584
,,00261.892800,A3_11,6,0.05144
,,00263.069520,D3_11,34,0.17872
