Investigator,Maddy,Time (s),Electrode,Size (spikes),Duration (s)
,,04803.507280,B2_11,30,0.20144
,,04803.506480,B2_12,29,0.17832
,,04803.729920,B2_13,7,0.08184
,,04803.344160,B2_22,50,0.40168
,,04803.723360,B2_14,8,0.03272
,,04803.513600,B2_33,32,0.23904
,,04803.505680,B2_24,22,0.26192
,,04803.510880,B2_34,22,0.14216
,,04803.510480,B2_32,25,0.2404
,,04803.506800,B2_43,30,0.2572
,,04803.510720,B2_44,30,0.23424
,,04803.328400,B2_42,31,0.42712
,,04803.481680,B6_12,27,0.40864
,,04803.481280,B6_11,97,0.41696
,,04803.464480,B6_21,13,0.42592
,,04803.463920,B6_22,26,0.41336
,,04803.974400,B2_21,6,0.01504
,,04803.969120,B2_13,7,0.08816
,,04803.968960,B2_22,8,0.02576
,,04803.971840,B2_33,5,0.01552
,,04803.971120,B2_24,6,0.01552
,,04803.969600,B2_32,8,0.02696
,,04803.975360,B2_43,8,0.08192
,,04803.974000,B2_44,7,0.02872
,,04803.453440,D3_21,77,0.45128
,,04803.467520,D3_11,61,0.46008
,,04804.104080,D3_11,6,0.01736
,,04803.449200,D3_23,68,0.45424
,,04803.454240,D3_33,23,0.4468
,,04803.458960,D3_34,41,0.44688
,,04803.455200,D3_32,44,0.44576
,,04803.464240,B6_14,120,0.44424
,,04803.454640,B6_33,98,0.46024
,,04803.458960,B6_23,95,0.45336
,,04803.457280,B6_34,91,0.45696
,,04803.456560,B6_44,81,0.47832
,,04804.727840,A2_21,6,0.20864
,,04804.904640,A2_34,6,0.03144
,,04805.898000,C3_24,41,0.18976
,,04806.113440,A3_41,9,0.1128
,,04806.117200,A3_21,22,0.11408
,,04806.098320,A3_31,28,0.13176
,,04806.091520,A3_11,12,0.1284
,,04806.092080,A3_12,35,0.13288
,,04806.096640,A3_13,47,0.13256
,,04806.104560,A3_23,19,0.11952
,,04806.095040,A3_14,44,0.14128
,,04806.118080,A3_33,5,0.10032
,,04806.099680,A3_34,22,0.122
,,04806.107680,A3_32,23,0.12256
,,04806.102160,A3_44,46,0.13648
,,04806.100640,A3_43,45,0.13304
,,04806.182560,D5_43,19,0.21504
,,04806.168480,D5_22,23,0.20512
,,04806.458640,C4_21,33,0.18824
,,04806.463040,C4_31,13,0.17672
,,04806.799920,A5_14,22,0.08064
,,04806.799760,A5_23,19,0.08168
,,04806.804160,A5_24,15,0.07728
,,04806.909520,C1_21,16,0.21216
,,04806.909760,C1_31,18,0.21992
,,04806.912080,C1_11,36,0.2144
,,04806.909360,C1_12,26,0.21008
,,04806.905280,C1_13,23,0.21528
,,04806.908400,C1_22,5,0.01912
,,04806.902720,C1_23,63,0.22696
,,04806.901840,C1_33,58,0.21288
,,04806.901840,C1_34,23,0.21248
,,04806.908080,C1_32,6,0.022
,,04806.900000,C1_43,48,0.212
,,04806.899280,C1_44,19,0.206
,,04806.799680,A5_12,32,0.21416
,,04806.804160,A5_13,38,0.30008
,,04806.804400,A5_11,34,0.20944
,,04806.799760,A5_33,28,0.13376
,,04806.802960,A5_34,16,0.12784
,,04806.799760,A5_42,29,0.28904
,,04806.799920,A5_43,28,0.13144
,,04806.800160,A5_44,40,0.29672
,,04806.799680,A5_21,39,0.29968
,,04806.799680,A5_41,30,0.22328
,,04806.799600,A5_22,32,0.13744
,,04807.228480,B5_12,18,0.1412
,,04807.240480,B5_31,15,0.09632
,,04807.193600,A6_12,21,0.08424
,,04807.193120,A6_11,26,0.08872
,,04807.201040,A6_42,15,0.07512
,,04807.213600,A6_43,8,0.07136
,,04807.199600,A6_32,10,0.05464
,,04807.199840,A6_44,8,0.08432
,,04807.193760,A6_21,30,0.09024
,,04807.198000,A6_31,20,0.07904
,,04807.139600,B6_24,6,0.03112
,,04807.133440,B6_42,14,0.24416
,,04807.230160,B5_14,32,0.20416
,,04807.224720,B5_13,36,0.21104
,,04807.249600,B5_44,13,0.18472
,,04807.226160,B5_21,50,0.21704
,,04807.391920,A6_12,28,0.124
,,04807.390960,A6_11,34,0.12584
,,04807.396640,A6_42,24,0.12232
,,04807.389760,A6_43,16,0.12424
,,04807.393280,A6_32,14,0.1036
,,04807.402480,A6_44,6,0.09824
,,04807.388080,A6_21,43,0.12928
,,04807.393920,A6_31,18,0.10856
,,04807.156480,B6_12,29,0.47976
,,04807.156800,B6_11,95,0.48768
,,04807.136960,B6_23,95,0.50944
,,04807.133680,B6_34,84,0.36672
,,04807.137120,B6_43,39,0.30128
,,04807.140000,B6_21,14,0.3668
,,04807.630320,A6_12,19,0.12944
,,04807.629600,A6_11,15,0.07944
,,04807.624400,A6_42,14,0.08808
,,04807.632400,A6_43,8,0.0708
,,04807.629360,A6_32,6,0.0592
,,04807.626960,A6_21,26,0.08832
,,04807.629120,A6_31,9,0.076
,,04807.191280,A6_22,109,0.57296
,,04807.135600,B6_14,130,0.51648
,,04807.131360,B6_33,121,0.51912
,,04807.603440,B6_34,11,0.05104
,,04807.132720,B6_44,100,0.53208
,,04807.140320,B6_22,27,0.51624
,,04807.880800,A6_12,21,0.1876
,,04807.880960,A6_11,14,0.062
,,04807.884560,A6_42,10,0.05016
,,04808.052320,A6_42,6,0.0152
,,04807.891920,A6_43,7,0.04416
,,04807.878800,A6_21,27,0.18936
,,04807.886240,A6_31,8,0.04744
,,04807.878960,A6_22,32,0.19664
,,04808.316160,A6_12,11,0.08864
,,04808.507040,A6_12,6,0.01736
,,04808.315120,A6_11,14,0.09072
,,04808.507440,A6_11,7,0.01528
,,04808.322720,A6_42,15,0.20312
,,04808.321360,A6_43,9,0.08752
,,04808.513040,A6_43,5,0.01936
,,04808.321600,A6_32,6,0.08112
,,04808.312320,A6_21,29,0.21488
,,04808.321920,A6_31,9,0.08272
,,04808.314480,A6_22,27,0.21016
,,04808.317360,D6_44,26,0.10024
,,04808.458320,C3_24,46,0.37584
,,04808.731760,A6_12,14,0.10392
,,04808.731200,A6_11,15,0.1052
,,04808.738800,A6_42,10,0.10144
,,04808.742880,A6_43,8,0.09864
,,04808.738560,A6_32,6,0.0904
,,04808.728960,A6_21,19,0.10616
,,04808.739280,A6_31,7,0.09536
,,04808.729680,A6_22,18,0.10896
,,04809.032480,A6_43,6,0.01472
,,04809.032880,A6_12,14,0.12352
,,04809.029440,A6_11,15,0.12696
,,04809.035040,A6_42,10,0.12408
,,04809.025360,A6_21,18,0.13
,,04809.026640,A6_22,18,0.13088
,,04809.495520,A6_12,11,0.08424
,,04809.492320,A6_11,14,0.08944
,,04809.502000,A6_42,13,0.09576
,,04809.504640,A6_43,9,0.08392
,,04809.500240,A6_32,6,0.07776
,,04809.491280,A6_21,20,0.0932
,,04809.500080,A6_31,8,0.08016
,,04809.491760,A6_22,23,0.09416
,,04809.654400,B4_43,5,0.16616
,,04809.776480,A6_12,7,0.01872
,,04809.776480,A6_11,7,0.0172
,,04809.787280,A6_42,6,0.01664
,,04809.775760,A6_21,10,0.02552
,,04809.776080,A6_22,9,0.02552
,,04811.203840,A3_41,7,0.11008
,,04811.210720,A3_21,24,0.11192
,,04811.195840,A3_31,25,0.12816
,,04811.186240,A3_11,17,0.13944
,,04811.194960,A3_12,34,0.13424
,,04811.197120,A3_23,20,0.1312
,,04811.213920,A3_33,5,0.11144
,,04811.431360,A3_41,8,0.05616
,,04811.431440,A3_21,9,0.06152
,,04811.432320,A3_31,9,0.05968
,,04811.433440,A3_11,5,0.05632
,,04811.430560,A3_12,9,0.06064
,,04811.190400,A3_13,56,0.30832
,,04811.430080,A3_23,7,0.07088
,,04811.192560,A3_14,56,0.3076
,,04811.194240,A3_34,29,0.30152
,,04811.196640,A3_32,31,0.2964
,,04811.193440,A3_44,62,0.308
,,04811.190000,A3_43,65,0.34624
,,04811.627120,B5_14,27,0.30128
,,04811.617920,B5_12,18,0.31048
,,04811.612400,B5_13,53,0.32344
,,04811.654160,B5_44,12,0.2856
,,04811.621280,B5_21,78,0.32624
,,04811.624640,B5_31,19,0.31728
,,04812.097440,B6_21,5,0.01952
,,04812.114640,B6_12,25,0.21424
,,04812.117920,B6_13,7,0.09296
,,04812.113920,B6_11,60,0.23552
,,04812.088560,B6_33,75,0.27056
,,04812.092080,B6_23,65,0.256
,,04812.089600,B6_34,69,0.26344
,,04812.093040,B6_24,7,0.23672
,,04812.089680,B6_42,17,0.26288
,,04812.093360,B6_43,17,0.25528
,,04812.088720,B6_44,62,0.28384
,,04812.221680,B6_21,5,0.126
,,04812.096560,B6_22,22,0.23704
,,04812.091360,B6_14,84,0.34856
,,04812.453600,D5_43,22,0.23368
,,04812.439840,D5_22,28,0.21496
,,04812.706080,B3_41,6,0.2876
,,04812.282400,B3_21,41,0.70808
,,04812.279680,B3_31,92,0.7232
,,04812.284400,B3_11,33,0.7144
,,04812.283760,B3_12,72,0.71952
,,04812.281600,B3_22,35,0.71256
,,04812.275600,B3_23,88,0.7228
,,04812.262720,B3_14,149,0.738
,,04812.276160,B3_33,70,0.71528
,,04812.271280,B3_24,76,0.72064
,,04812.275840,B3_34,114,0.72736
,,04812.279520,B3_32,116,0.7192
,,04812.276480,B3_43,147,0.72568
,,04812.276560,B3_44,105,0.72144
,,04812.276640,B3_42,118,0.72688
,,04813.060640,A6_32,9,0.03912
,,04813.062240,A6_31,12,0.04392
,,04813.129360,B3_21,8,0.13064
,,04813.128800,B3_31,15,0.1344
,,04813.133280,B3_11,7,0.128
,,04813.129920,B3_12,11,0.13168
,,04813.128480,B3_22,8,0.1276
,,04813.122320,B3_23,16,0.13968
,,04813.116400,B3_14,28,0.14656
,,04813.122240,B3_33,11,0.13104
,,04813.117600,B3_24,14,0.13648
,,04813.118560,B3_34,17,0.14064
,,04813.125040,B3_32,18,0.13632
,,04813.103840,B3_43,25,0.18984
,,04813.102480,B3_44,16,0.15304
,,04813.124400,B3_42,19,0.13952
,,04812.994640,A6_12,14,0.19368
,,04813.053120,A6_11,17,0.13944
,,04813.064240,A6_42,13,0.11288
,,04813.077040,A6_43,8,0.09656
,,04813.060160,A6_44,6,0.11256
,,04813.051280,A6_21,31,0.14728
,,04813.052000,A6_22,32,0.14224
,,04813.226240,D3_11,52,0.40496
,,04813.436240,D3_23,40,0.18256
,,04813.432640,D3_33,23,0.17952
,,04813.434720,D3_34,20,0.188
,,04813.432480,D3_32,46,0.20696
,,04813.352720,A6_12,28,0.10968
,,04813.363440,A6_11,27,0.09424
,,04813.351200,A6_42,24,0.11288
,,04813.348160,A6_43,14,0.11336
,,04813.347760,A6_32,11,0.1008
,,04813.354880,A6_21,42,0.10944
,,04813.355680,A6_31,16,0.09848
,,04813.349440,A6_22,38,0.11856
,,04813.431680,D3_21,80,0.25976
,,04813.845280,D4_14,5,0.06616
,,04814.545120,B5_33,6,0.01784
,,04814.545120,B5_23,8,0.03144
,,04814.548080,B5_24,8,0.0356
,,04814.545040,B5_42,5,0.0184
,,04814.545280,B5_43,6,0.02528
,,04814.545040,B5_32,5,0.01384
,,04814.545040,B5_41,5,0.01744
,,04814.659520,C2_34,11,0.10192
,,04814.545120,B5_11,7,0.17984
,,04814.545280,B5_44,31,0.32856
,,04814.545440,B5_14,33,0.4092
,,04814.549200,B5_12,14,0.38672
,,04814.548960,B5_13,40,0.3992
,,04814.549120,B5_31,23,0.41232
,,04815.297840,D4_14,6,0.07408
,,04815.158240,B5_14,5,0.0112
,,04815.123840,B5_13,7,0.04416
,,04814.545360,B5_21,88,0.63216
,,04815.496480,D3_11,47,0.31256
,,04815.549040,A3_22,5,0.15856
,,04815.708880,B6_12,22,0.15808
,,04815.709040,B6_13,5,0.15472
,,04815.685440,B6_24,6,0.03112
,,04815.682240,B6_42,13,0.19328
,,04815.686160,B6_43,10,0.18616
,,04815.686640,B6_21,9,0.18
,,04815.690240,B6_22,13,0.16344
,,04815.683600,B6_14,94,0.4112
,,04815.973280,B6_12,7,0.0252
,,04815.706800,B6_11,72,0.30448
,,04815.681280,B6_33,86,0.3288
,,04815.685440,B6_23,70,0.30584
,,04815.682400,B6_34,75,0.3208
,,04815.681440,B6_44,68,0.33192
,,04816.675280,A3_41,6,0.0132
,,04816.675760,A3_21,18,0.08664
,,04816.661360,A3_31,21,0.0992
,,04816.650720,A3_11,17,0.10616
,,04816.654080,A3_12,29,0.10968
,,04816.654720,A3_13,36,0.11032
,,04816.662800,A3_23,16,0.10176
,,04816.654080,A3_14,41,0.11664
,,04816.658480,A3_34,22,0.10104
,,04816.663600,A3_32,22,0.09856
,,04816.660000,A3_44,37,0.1056
,,04816.659760,A3_43,37,0.1076
,,04817.458800,A3_22,5,0.15168
,,04817.648000,C2_11,9,0.0888
,,04817.666880,C2_12,5,0.02488
,,04817.663600,C2_14,10,0.07432
,,04817.670720,C2_34,11,0.12752
,,04818.051520,A3_22,8,0.168
,,04819.167840,C3_31,5,0.04296
,,04819.210240,B6_14,82,0.29152
,,04819.232080,B6_12,29,0.2128
,,04819.236560,B6_13,6,0.20672
,,04819.236400,B6_11,60,0.22384
,,04819.208400,B6_33,75,0.26688
,,04819.212400,B6_23,69,0.2428
,,04819.208560,B6_34,69,0.25272
,,04819.208480,B6_42,16,0.24432
,,04819.212480,B6_43,14,0.23984
,,04819.207760,B6_44,59,0.25976
,,04819.212320,B6_21,10,0.24912
,,04819.216320,B6_22,18,0.22352
,,04819.950640,C3_31,17,0.23856
,,04820.204720,B5_14,9,0.02304
,,04820.209520,B5_13,6,0.0188
,,04820.556080,C3_31,6,0.04776
,,04820.772080,A3_41,7,0.12344
,,04820.773920,A3_21,24,0.12992
,,04820.762160,A3_31,25,0.14592
,,04820.748960,A3_11,17,0.16376
,,04820.752000,A3_12,36,0.1624
,,04820.753760,A3_13,45,0.16528
,,04820.776400,A3_22,9,0.14912
,,04820.760720,A3_23,22,0.15376
,,04820.752160,A3_14,41,0.16848
,,04820.757440,A3_34,22,0.15264
,,04820.764880,A3_32,22,0.15184
,,04820.759440,A3_44,46,0.16176
,,04820.757840,A3_43,44,0.15944
,,04821.019440,D5_43,21,0.15592
,,04821.009200,D5_22,24,0.22248
,,04821.706400,C3_21,14,0.11024
,,04821.706640,C3_12,5,0.10032
,,04821.790400,D4_14,6,0.05296
,,04822.003200,C2_34,11,0.08256
,,04822.998880,B6_14,98,0.33392
,,04823.010480,B6_12,25,0.28352
,,04823.012560,B6_11,66,0.3048
,,04822.987520,B6_33,92,0.3184
,,04822.993920,B6_23,81,0.2912
,,04822.990320,B6_34,77,0.29496
,,04822.992640,B6_42,15,0.29072
,,04822.993520,B6_43,23,0.28952
,,04822.988880,B6_44,74,0.30728
,,04822.996720,B6_21,12,0.28816
,,04822.997440,B6_22,25,0.28288
,,04823.743360,D4_14,6,0.0816
,,04824.152480,C3_24,8,0.18696
,,04824.560160,D3_21,8,0.02248
,,04824.559520,D3_23,5,0.02008
,,04824.557840,D3_44,5,0.03424
,,04824.580720,D3_11,30,0.16552
,,04824.961200,C2_11,17,0.12464
,,04824.982640,C2_12,7,0.1008
,,04824.978800,C2_14,17,0.15128
,,04824.986720,C2_34,11,0.10424
,,04825.326720,C1_21,16,0.31896
,,04825.325360,C1_31,17,0.09648
,,04825.337360,C1_11,39,0.30648
,,04825.332240,C1_12,24,0.30848
,,04825.338560,C1_22,10,0.30712
,,04825.324640,C1_32,14,0.31888
,,04825.416160,C2_41,28,0.18744
,,04825.417040,C2_21,14,0.1924
,,04825.414480,C2_13,33,0.2324
,,04825.415040,C2_23,27,0.20784
,,04825.413440,C2_14,39,0.21816
,,04825.416720,C2_33,17,0.1928
,,04825.416000,C2_34,33,0.21272
,,04825.417040,C2_32,19,0.20672
,,04825.410720,C2_43,14,0.1988
,,04825.416960,C2_44,16,0.14048
,,04825.415760,C2_42,14,0.2268
,,04825.522640,C1_31,5,0.17704
,,04825.332080,C1_13,36,0.38024
,,04825.325360,C1_23,82,0.37104
,,04825.323280,C1_33,65,0.3776
,,04825.327040,C1_34,23,0.37
,,04825.318640,C1_43,58,0.38504
,,04825.322400,C1_44,25,0.36832
,,04825.836560,C2_41,7,0.0424
,,04825.854080,C2_21,6,0.0164
,,04825.417280,C2_11,40,0.27272
,,04825.853600,C2_11,6,0.01976
,,04825.417040,C2_12,38,0.27944
,,04825.851920,C2_12,5,0.0144
,,04825.854160,C2_13,7,0.03224
,,04825.836560,C2_23,9,0.0456
,,04825.856160,C2_14,5,0.014
,,04825.836560,C2_33,8,0.05648
,,04825.858080,C2_34,5,0.01448
,,04825.852880,C2_32,7,0.0192
,,04825.857920,C2_43,7,0.02896
,,04825.857840,C2_44,9,0.02584
,,04825.857760,C2_42,6,0.02424
,,04826.535760,A3_41,6,0.01848
,,04826.539200,A3_21,22,0.10312
,,04826.527680,A3_31,23,0.10656
,,04826.514000,A3_11,20,0.12856
,,04826.520400,A3_12,32,0.1248
,,04826.518800,A3_13,36,0.12848
,,04826.525120,A3_23,19,0.1132
,,04826.517440,A3_14,39,0.13024
,,04826.540400,A3_33,6,0.0976
,,04826.521840,A3_34,24,0.11984
,,04826.526800,A3_32,21,0.10824
,,04826.520560,A3_44,41,0.12544
,,04826.522720,A3_43,42,0.12664
,,04826.839200,B6_24,7,0.02864
,,04826.836240,B6_33,64,0.18224
,,04826.837280,B6_34,52,0.17096
,,04826.835440,B6_42,12,0.1608
,,04826.839200,B6_43,12,0.15472
,,04826.832640,B6_44,50,0.19296
,,04826.844800,B6_14,96,0.37976
,,04826.857040,B6_12,29,0.31168
,,04826.858960,B6_11,79,0.33712
,,04827.150080,B6_33,20,0.05448
,,04826.838080,B6_23,66,0.33528
,,04827.147600,B6_34,9,0.02256
,,04827.155280,B6_44,12,0.03832
,,04826.842800,B6_22,25,0.3236
,,04827.777120,D5_22,28,0.30744
,,04827.712560,B3_21,38,0.57624
,,04827.711360,B3_31,73,0.58384
,,04827.714880,B3_11,31,0.57832
,,04827.710480,B3_12,68,0.5872
,,04827.840080,B3_22,22,0.44872
,,04827.706160,B3_23,71,0.58216
,,04827.704640,B3_14,124,0.58672
,,04827.706800,B3_33,74,0.5768
,,04827.705040,B3_24,78,0.58416
,,04827.708800,B3_34,94,0.59152
,,04827.708480,B3_32,109,0.58296
,,04827.706720,B3_43,112,0.58944
,,04827.706560,B3_44,94,0.58976
,,04827.706480,B3_42,98,0.58944
,,04827.792000,D5_43,41,0.38384
,,04828.731760,B3_21,15,0.17152
,,04828.732320,B3_31,26,0.17336
,,04828.732880,B3_12,23,0.17464
,,04828.730960,B3_22,12,0.17
,,04828.724640,B3_23,21,0.17952
,,04828.724400,B3_33,18,0.17888
,,04828.717200,B3_24,26,0.18824
,,04828.718880,B3_34,27,0.18832
,,04828.728400,B3_32,31,0.17968
,,04828.721760,B3_43,43,0.1904
,,04828.719840,B3_44,29,0.18528
,,04829.018400,B3_21,16,0.22944
,,04829.016960,B3_31,28,0.23504
,,04828.736080,B3_11,21,0.49224
,,04829.020320,B3_12,25,0.2376
,,04829.017520,B3_22,13,0.23032
,,04829.012000,B3_23,22,0.24
,,04828.714880,B3_14,88,0.53904
,,04829.013680,B3_33,18,0.23744
,,04829.008160,B3_24,23,0.24336
,,04829.013040,B3_34,26,0.24168
,,04829.014240,B3_32,35,0.25184
,,04829.012560,B3_43,38,0.24368
,,04829.013680,B3_44,24,0.23864
,,04828.728160,B3_42,63,0.52584
,,04829.948800,C5_14,43,0.19576
,,04829.949040,C5_12,17,0.06152
,,04830.119440,C5_12,7,0.02176
,,04829.948880,C5_13,43,0.18408
,,04829.949440,C5_11,23,0.18752
,,04829.949040,C5_33,33,0.18464
,,04829.948720,C5_23,30,0.19176
,,04829.948640,C5_34,32,0.18832
,,04829.948560,C5_24,36,0.19224
,,04829.950080,C5_43,33,0.18416
,,04829.948800,C5_44,33,0.18832
,,04829.949200,C5_21,28,0.1912
,,04829.948640,C5_41,32,0.19184
,,04829.948880,C5_31,27,0.1916
,,04829.949360,C5_22,20,0.19112
,,04830.082640,D4_14,5,0.09504
,,04829.951440,C5_42,28,0.21216
,,04830.407600,C5_14,9,0.0344
,,04830.410080,C5_12,10,0.0508
,,04830.410160,C5_13,8,0.03264
,,04830.409200,C5_33,7,0.02944
,,04830.408160,C5_23,10,0.03536
,,04830.408560,C5_34,6,0.02672
,,04830.407600,C5_24,10,0.03416
,,04830.409120,C5_43,5,0.01816
,,04830.408880,C5_44,5,0.04152
,,04830.410960,C5_21,7,0.02968
,,04830.409760,C5_41,6,0.04
,,04830.409600,C5_31,9,0.03776
,,04830.409920,C5_22,6,0.02408
,,04830.654800,B6_21,5,0.0548
,,04831.128800,A3_41,6,0.01368
,,04830.647840,B6_14,100,0.36064
,,04830.666400,B6_12,32,0.33024
,,04830.668480,B6_11,74,0.346
,,04830.648000,B6_33,86,0.35688
,,04830.648480,B6_23,80,0.34968
,,04830.647040,B6_34,75,0.3524
,,04830.649600,B6_42,13,0.34952
,,04830.650560,B6_43,22,0.344
,,04830.645760,B6_44,72,0.37512
,,04830.653440,B6_22,22,0.34016
,,04831.128880,A3_21,25,0.18848
,,04831.114880,A3_31,28,0.1988
,,04831.105360,A3_11,22,0.20912
,,04831.108160,A3_12,42,0.21136
,,04831.110160,A3_13,48,0.21256
,,04831.117200,A3_23,21,0.19712
,,04831.108800,A3_14,51,0.22368
,,04831.132880,A3_33,9,0.18072
,,04831.113360,A3_34,29,0.20704
,,04831.123360,A3_32,28,0.1924
,,04831.107440,A3_44,55,0.22584
,,04831.113280,A3_43,53,0.21984
,,04831.383920,C3_21,14,0.09128
,,04831.624880,D4_14,5,0.02248
,,04832.170080,D4_14,6,0.02728
,,04833.390960,C3_24,30,0.27512
,,04833.760480,D5_14,13,0.08048
,,04833.760640,D5_12,19,0.09976
,,04833.760720,D5_13,12,0.05008
,,04833.759520,D5_11,14,0.08144
,,04833.759600,D5_33,20,0.07928
,,04833.760960,D5_23,13,0.05248
,,04833.760880,D5_34,21,0.08216
,,04833.760800,D5_24,13,0.07744
,,04833.760960,D5_42,27,0.12472
,,04833.760800,D5_32,19,0.09728
,,04833.759600,D5_44,23,0.11616
,,04833.760960,D5_21,25,0.10848
,,04833.760880,D5_22,31,0.13608
,,04834.052640,D5_14,7,0.04712
,,04834.055760,D5_12,7,0.04544
,,04834.053440,D5_13,6,0.0424
,,04834.062720,D5_11,9,0.03216
,,04834.053200,D5_33,8,0.08184
,,04834.050960,D5_23,5,0.03192
,,04834.052480,D5_34,9,0.08592
,,04834.051280,D5_24,5,0.03808
,,04834.056640,D5_42,7,0.0644
,,04833.761120,D5_43,26,0.13944
,,04834.053760,D5_43,8,0.02896
,,04834.053840,D5_32,11,0.09504
,,04834.051840,D5_44,8,0.08176
,,04834.059440,D5_21,8,0.03296
,,04833.759520,D5_41,22,0.15504
,,04834.058240,D5_41,9,0.02728
,,04834.053680,D5_22,8,0.02296
,,04834.393440,C2_11,5,0.02264
,,04834.535280,B6_24,5,0.03048
,,04834.536080,B6_14,146,0.55584
,,04834.549120,B6_12,29,0.48384
,,04834.550400,B6_11,112,0.52736
,,04834.527200,B6_33,121,0.52568
,,04834.530000,B6_23,97,0.52096
,,04834.527040,B6_34,100,0.54832
,,04834.525760,B6_42,21,0.45832
,,04834.530160,B6_43,32,0.45592
,,04834.525120,B6_44,92,0.57032
,,04834.531040,B6_21,14,0.44144
,,04834.533760,B6_22,24,0.50144
,,04835.170080,C2_11,5,0.11872
,,04835.400720,C2_11,7,0.13832
,,04835.657600,D4_14,7,0.05296
,,04836.601120,D3_21,8,0.02344
,,04836.599120,D3_23,5,0.01104
,,04836.600560,D3_32,5,0.01264
,,04836.616080,D3_11,37,0.35352
,,04836.920480,A3_41,5,0.01352
,,04836.923200,A3_21,17,0.07184
,,04836.910640,A3_31,20,0.0848
,,04836.898000,A3_11,16,0.09176
,,04836.904320,A3_12,29,0.09216
,,04836.902080,A3_13,33,0.09024
,,04836.909440,A3_23,14,0.07976
,,04836.901280,A3_14,33,0.09688
,,04836.904880,A3_34,20,0.14
,,04836.912080,A3_32,15,0.07752
,,04836.906560,A3_44,30,0.09632
,,04836.906240,A3_43,33,0.09816
,,04837.164000,A3_21,6,0.04536
,,04837.160960,A3_31,9,0.0448
,,04837.165840,A3_11,6,0.1336
,,04837.168240,A3_12,9,0.04128
,,04837.165120,A3_13,19,0.05032
,,04837.166720,A3_23,7,0.0396
,,04837.167440,A3_14,18,0.04888
,,04837.166400,A3_34,11,0.03912
,,04837.162560,A3_32,11,0.04808
,,04837.153280,A3_44,23,0.0664
,,04837.156880,A3_43,24,0.06168
,,04837.096320,D6_44,28,0.1276
,,04838.094320,C2_11,5,0.04752
,,04839.087120,D3_21,7,0.02336
,,04839.101680,D3_11,9,0.02688
,,04839.082720,D3_32,7,0.05352
,,04838.892800,D4_14,5,0.0904
,,04838.828080,B6_14,126,0.44032
,,04838.853840,B6_12,29,0.41488
,,04838.855680,B6_11,98,0.41664
,,04838.827360,B6_33,107,0.45104
,,04838.834080,B6_23,83,0.43696
,,04838.832240,B6_34,92,0.4436
,,04838.825600,B6_42,19,0.36112
,,04838.838240,B6_43,19,0.34928
,,04838.824880,B6_44,87,0.4628
,,04838.834400,B6_21,16,0.41
,,04838.837840,B6_22,26,0.43056
,,04840.876720,B2_42,7,0.01904
,,04840.690800,D4_14,6,0.05624
,,04840.887280,B2_31,12,0.03808
,,04840.893760,B2_22,11,0.03152
,,04842.114640,D3_21,7,0.03304
,,04842.051200,D1_21,55,0.2244
,,04842.052000,D1_31,41,0.22304
,,04842.027840,D1_33,71,0.26336
,,04842.024960,D1_24,69,0.27896
,,04842.035680,D1_34,40,0.26744
,,04842.041520,D1_42,76,0.22944
,,04842.147840,D3_11,5,0.01216
,,04842.109760,D3_32,6,0.08088
,,04842.620320,A3_41,5,0.01224
,,04842.438080,A6_12,45,0.18456
,,04842.438000,A6_11,43,0.18496
,,04842.440160,A6_42,33,0.18712
,,04842.457440,A6_43,23,0.16512
,,04842.443040,A6_32,23,0.15136
,,04842.454640,A6_44,8,0.14192
,,04842.436640,A6_21,61,0.19288
,,04842.442800,A6_31,39,0.1716
,,04842.436320,A6_22,55,0.18992
,,04842.619120,A3_21,25,0.20488
,,04842.607200,A3_31,31,0.21472
,,04842.597920,A3_12,42,0.2332
,,04842.602320,A3_13,48,0.22736
,,04842.609120,A3_23,20,0.21656
,,04842.600720,A3_14,50,0.2304
,,04842.604400,A3_34,26,0.21856
,,04842.612160,A3_32,30,0.21488
,,04842.603440,A3_44,54,0.22712
,,04842.606080,A3_43,59,0.23656
,,04842.597600,A3_11,24,0.31296
,,04842.740480,A6_11,35,0.34752
,,04842.732560,A6_42,30,0.35952
,,04842.738320,A6_43,27,0.35624
,,04842.736000,A6_32,12,0.34904
,,04842.875600,A6_44,5,0.21448
,,04842.734480,A6_21,61,0.35728
,,04842.736640,A6_31,20,0.35104
,,04842.776960,B6_14,81,0.31464
,,04842.790640,B6_12,22,0.21528
,,04842.794400,B6_13,5,0.17904
,,04842.793520,B6_11,61,0.22536
,,04842.768240,B6_33,72,0.258
,,04842.771440,B6_23,63,0.2548
,,04842.769040,B6_34,60,0.25696
,,04842.767840,B6_42,16,0.2284
,,04842.767280,B6_43,17,0.23024
,,04842.766320,B6_44,70,0.2608
,,04842.773200,B6_21,10,0.22352
,,04842.775360,B6_22,17,0.20616
,,04843.196080,A6_42,6,0.01544
,,04843.194720,A6_43,5,0.01232
,,04843.200000,A6_21,5,0.01048
,,04843.522880,A3_22,5,0.0732
,,04842.739760,A6_12,69,0.69408
,,04843.585520,A6_12,5,0.01104
,,04843.328720,A6_11,11,0.10096
,,04843.585680,A6_11,6,0.01344
,,04843.334160,A6_42,9,0.1032
,,04843.587040,A6_42,6,0.01552
,,04843.336160,A6_43,6,0.10112
,,04843.332640,A6_32,7,0.09776
,,04843.327200,A6_21,17,0.1076
,,04843.584240,A6_21,8,0.01752
